	id_target	id_reference	sent_target	sent_reference	num_SS	num_DS	num_VDS	majority_vote
889	1183	1132	Ko Barrett, the IPCC’s vice- chair and a senior climate adviser at the National Oceanic and Atmospheric Administration, told NBC News that the report shows that no matter what humans do going forward, the future will be hotter than it is now.	While many of the report’s predictions paint a grim picture of humans’ impact on the planet and its looming consequences, the IPCC also found that so-called tipping points, such as catastrophic ice-sheet collapses and the abrupt slowdown of ocean currents, are “low likelihood,” though they cannot be ruled out.	0	0	7	VDS
890	1184	1131	"It can be kind of demoralizing or depressing to think that there are so many things that are kind of irreversible for a long period of time,"" Barrett said."	the greenhouse gases humans have already released into the atmosphere, some changes will be “irreversible” for centuries even if emissions are drastically cut, the report said.	1	3	3	<\n>
891	1185	1131	But the good news is that, that these irreversible changes can be slowed down with rapid, strong and sustained reductions in greenhouse gas emissions.	the greenhouse gases humans have already released into the atmosphere, some changes will be “irreversible” for centuries even if emissions are drastically cut, the report said.	0	2	5	VDS
892	1186	1120	The IPCC, established in the late 1980s, consists of thousands of scientists across 195 member governments who pore over the most recent published and peer-reviewed research on global warming and compile the findings into a report on the current state of the climate.	The United Nations’ Intergovernmental Panel on Climate Change published a new report Monday summarizing the latest authoritative scientific information about global warming.	0	5	2	DS
893	1187	1120	The assessment, which includes a look at the future risks and impacts of climate change, typically represents consensus within the scientific community.	The United Nations’ Intergovernmental Panel on Climate Change published a new report Monday summarizing the latest authoritative scientific information about global warming.	1	2	4	VDS
894	1188	1120	The assessment comes less than three months before world leaders are set to convene from Oct. 31 to Nov. 12 in Glasgow, Scotland, for the 2021 U.N. Climate Change Conference.	The United Nations’ Intergovernmental Panel on Climate Change published a new report Monday summarizing the latest authoritative scientific information about global warming.	0	4	3	DS
895	1189	1127	Countries are expected to set forth ambitious targets to reduce emissions by 2030, and the IPCC's findings will likely feature prominently in the discussions.	200-plus authors looked at five scenarios, all of which will see the world cross the 2.7-degree threshold in the 2030s — sooner than in previous predictions.	0	2	5	VDS
896	1190	1131	John Kerry, former secretary of state and the U.S. special presidential envoy for climate, said in a statement that the report should compel leaders to take aggressive action to put the planet on a path toward net zero emissions by midcentury.	the greenhouse gases humans have already released into the atmosphere, some changes will be “irreversible” for centuries even if emissions are drastically cut, the report said.	0	0	7	VDS
897	1191	1131	"All major economies must commit to aggressive climate action during this critical decade,"" he said."	the greenhouse gases humans have already released into the atmosphere, some changes will be “irreversible” for centuries even if emissions are drastically cut, the report said.	0	2	5	VDS
898	1192	1131	We can get to the low carbon economy we urgently need, but time is not on our side.	the greenhouse gases humans have already released into the atmosphere, some changes will be “irreversible” for centuries even if emissions are drastically cut, the report said.	0	3	4	VDS
899	1193	1131	The report states that greenhouse gas emissions from human activities have caused global warming at a rate not seen in at least the past 2,000 years.	the greenhouse gases humans have already released into the atmosphere, some changes will be “irreversible” for centuries even if emissions are drastically cut, the report said.	0	4	3	DS
900	1194	1123	It's estimated that human-caused climate change is responsible for approximately 1.1 degrees Celsius of warming since 1850-1900, the earliest period with reliable measurements of global surface temperatures, the authors wrote.	Scientists say that only a fraction of the temperature rise recorded since the 19th century can have come from natural forces.	0	5	2	DS
901	1195	1136	"What's more, the report found that global temperatures are expected to exceed 2 degrees Celsius of warming this century ""unless deep reductions in [carbon dioxide] and other greenhouse gas emissions occur in the coming decades."""	That means sucking more carbon dioxide out of the atmosphere than is added, something the report suggests could be done after 2050.	0	4	3	DS
902	1196	1131	"The report makes it very clear: If we want to limit warming to any level that is sort of manageable, you have to just cut back the emissions very deeply and immediately,"" said Corinne Le Quéré, a professor of climate change science at the University of East Anglia in the U.K., who was not involved with the IPCC assessment."	the greenhouse gases humans have already released into the atmosphere, some changes will be “irreversible” for centuries even if emissions are drastically cut, the report said.	0	4	3	DS
